,model,epoch,channel,fold,metric,value
1465,cond_resnet_one_head,30,49,train,acc,0.98128
1466,cond_resnet_one_head,30,49,val,loss,1.7373886533603546
1467,cond_resnet_one_head,30,49,val,acc,0.7063
1468,cond_resnet_one_head,30,57,train,loss,0.050297888518963725
1469,cond_resnet_one_head,30,57,train,acc,0.98278
1470,cond_resnet_one_head,30,57,val,loss,1.7652506881458745
1471,cond_resnet_one_head,30,57,val,acc,0.7153
1472,cond_resnet_one_head,30,64,train,loss,0.04842972482109199
1473,cond_resnet_one_head,30,64,train,acc,0.98368
1474,cond_resnet_one_head,30,64,val,loss,1.8049543890983435
1475,cond_resnet_one_head,30,64,val,acc,0.7162
1476,cond_resnet_one_head,31,1,train,loss,1.9775251451965488
1477,cond_resnet_one_head,31,1,train,acc,0.2637
1478,cond_resnet_one_head,31,1,val,loss,1.9708561282249013
1479,cond_resnet_one_head,31,1,val,acc,0.2726
1480,cond_resnet_one_head,31,9,train,loss,1.087931316984279
1481,cond_resnet_one_head,31,9,train,acc,0.60768
1482,cond_resnet_one_head,31,9,val,loss,1.2731433093168174
1483,cond_resnet_one_head,31,9,val,acc,0.5578
1484,cond_resnet_one_head,31,17,train,loss,0.5500724948656833
1485,cond_resnet_one_head,31,17,train,acc,0.79962
1486,cond_resnet_one_head,31,17,val,loss,1.171050336710207
1487,cond_resnet_one_head,31,17,val,acc,0.6396
1488,cond_resnet_one_head,31,25,train,loss,0.28880678463126996
1489,cond_resnet_one_head,31,25,train,acc,0.8956
1490,cond_resnet_one_head,31,25,val,loss,1.3282997934681595
1491,cond_resnet_one_head,31,25,val,acc,0.6612
1492,cond_resnet_one_head,31,33,train,loss,0.13903699617337464
1493,cond_resnet_one_head,31,33,train,acc,0.95074
1494,cond_resnet_one_head,31,33,val,loss,1.4885866212996708
1495,cond_resnet_one_head,31,33,val,acc,0.683
1496,cond_resnet_one_head,31,41,train,loss,0.08293711638097148
1497,cond_resnet_one_head,31,41,train,acc,0.97088
1498,cond_resnet_one_head,31,41,val,loss,1.6329811340684344
1499,cond_resnet_one_head,31,41,val,acc,0.6973
1500,cond_resnet_one_head,31,49,train,loss,0.05692912676312682
1501,cond_resnet_one_head,31,49,train,acc,0.98074
1502,cond_resnet_one_head,31,49,val,loss,1.6697907561709167
1503,cond_resnet_one_head,31,49,val,acc,0.7125
1504,cond_resnet_one_head,31,57,train,loss,0.05238540547803435
1505,cond_resnet_one_head,31,57,train,acc,0.98196
1506,cond_resnet_one_head,31,57,val,loss,1.7817246868352221
1507,cond_resnet_one_head,31,57,val,acc,0.7136
1508,cond_resnet_one_head,31,64,train,loss,0.050290571643671386
1509,cond_resnet_one_head,31,64,train,acc,0.98286
1510,cond_resnet_one_head,31,64,val,loss,1.8168068201678573
1511,cond_resnet_one_head,31,64,val,acc,0.7091
1512,cond_resnet_one_head,32,1,train,loss,1.9805479011572231
1513,cond_resnet_one_head,32,1,train,acc,0.25776
1514,cond_resnet_one_head,32,1,val,loss,1.9738157372565786
1515,cond_resnet_one_head,32,1,val,acc,0.2644
1516,cond_resnet_one_head,32,9,train,loss,1.0870446610786115
1517,cond_resnet_one_head,32,9,train,acc,0.61036
1518,cond_resnet_one_head,32,9,val,loss,1.2847275969329153
1519,cond_resnet_one_head,32,9,val,acc,0.5524
1520,cond_resnet_one_head,32,17,train,loss,0.546141398494201
1521,cond_resnet_one_head,32,17,train,acc,0.80042
1522,cond_resnet_one_head,32,17,val,loss,1.1924169382471947
1523,cond_resnet_one_head,32,17,val,acc,0.6383
1524,cond_resnet_one_head,32,25,train,loss,0.2640825765840995
1525,cond_resnet_one_head,32,25,train,acc,0.90402
1526,cond_resnet_one_head,32,25,val,loss,1.3413669858009192
1527,cond_resnet_one_head,32,25,val,acc,0.6667
1528,cond_resnet_one_head,32,33,train,loss,0.126292149362433
1529,cond_resnet_one_head,32,33,train,acc,0.9555
1530,cond_resnet_one_head,32,33,val,loss,1.5301501227032608
1531,cond_resnet_one_head,32,33,val,acc,0.6875
1532,cond_resnet_one_head,32,41,train,loss,0.07502201670373473
1533,cond_resnet_one_head,32,41,train,acc,0.9732
1534,cond_resnet_one_head,32,41,val,loss,1.6744037691954594
1535,cond_resnet_one_head,32,41,val,acc,0.7032
1536,cond_resnet_one_head,32,49,train,loss,0.048860089319116194
1537,cond_resnet_one_head,32,49,train,acc,0.98298
1538,cond_resnet_one_head,32,49,val,loss,1.7730950694175283
1539,cond_resnet_one_head,32,49,val,acc,0.7117
1540,cond_resnet_one_head,32,57,train,loss,0.04438415317825349
1541,cond_resnet_one_head,32,57,train,acc,0.98412
1542,cond_resnet_one_head,32,57,val,loss,1.823445307411206
1543,cond_resnet_one_head,32,57,val,acc,0.7198
1544,cond_resnet_one_head,32,64,train,loss,0.04081840969151077
1545,cond_resnet_one_head,32,64,train,acc,0.98544
1546,cond_resnet_one_head,32,64,val,loss,1.8535791210308197
1547,cond_resnet_one_head,32,64,val,acc,0.7221
1548,cond_resnet_one_head,33,1,train,loss,1.979979467513921
1549,cond_resnet_one_head,33,1,train,acc,0.26368
1550,cond_resnet_one_head,33,1,val,loss,1.9715482323033036
1551,cond_resnet_one_head,33,1,val,acc,0.272
1552,cond_resnet_one_head,33,9,train,loss,1.09678359874679
1553,cond_resnet_one_head,33,9,train,acc,0.61022
1554,cond_resnet_one_head,33,9,val,loss,1.2944167465161367
1555,cond_resnet_one_head,33,9,val,acc,0.5551
1556,cond_resnet_one_head,33,17,train,loss,0.547268006922034
1557,cond_resnet_one_head,33,17,train,acc,0.79928
1558,cond_resnet_one_head,33,17,val,loss,1.2097698408327284
1559,cond_resnet_one_head,33,17,val,acc,0.6315
1560,cond_resnet_one_head,33,25,train,loss,0.27397085216534717
1561,cond_resnet_one_head,33,25,train,acc,0.90096
1562,cond_resnet_one_head,33,25,val,loss,1.3790004944345753
1563,cond_resnet_one_head,33,25,val,acc,0.658
1564,cond_resnet_one_head,33,33,train,loss,0.13052437466609737
1565,cond_resnet_one_head,33,33,train,acc,0.95418
1566,cond_resnet_one_head,33,33,val,loss,1.5264645104954957
1567,cond_resnet_one_head,33,33,val,acc,0.6835
1568,cond_resnet_one_head,33,41,train,loss,0.08163276427101505
1569,cond_resnet_one_head,33,41,train,acc,0.97114
1570,cond_resnet_one_head,33,41,val,loss,1.707051057344789
1571,cond_resnet_one_head,33,41,val,acc,0.6993
1572,cond_resnet_one_head,33,49,train,loss,0.06079264683931795
1573,cond_resnet_one_head,33,49,train,acc,0.97908
1574,cond_resnet_one_head,33,49,val,loss,1.7819896906044832
1575,cond_resnet_one_head,33,49,val,acc,0.7041
1576,cond_resnet_one_head,33,57,train,loss,0.051023806074319784
1577,cond_resnet_one_head,33,57,train,acc,0.98182
1578,cond_resnet_one_head,33,57,val,loss,1.8633274694157254
1579,cond_resnet_one_head,33,57,val,acc,0.7101
1580,cond_resnet_one_head,33,64,train,loss,0.05443651827729291
1581,cond_resnet_one_head,33,64,train,acc,0.98208
1582,cond_resnet_one_head,33,64,val,loss,1.900432445441082
1583,cond_resnet_one_head,33,64,val,acc,0.7103
1584,cond_resnet_one_head,34,1,train,loss,1.9745200945593206
1585,cond_resnet_one_head,34,1,train,acc,0.26666
1586,cond_resnet_one_head,34,1,val,loss,1.9674316758562804
1587,cond_resnet_one_head,34,1,val,acc,0.2745
1588,cond_resnet_one_head,34,9,train,loss,1.084384048686308
1589,cond_resnet_one_head,34,9,train,acc,0.6115
1590,cond_resnet_one_head,34,9,val,loss,1.27364729354336
1591,cond_resnet_one_head,34,9,val,acc,0.5578
1592,cond_resnet_one_head,34,17,train,loss,0.5296519963104097
1593,cond_resnet_one_head,34,17,train,acc,0.80622
1594,cond_resnet_one_head,34,17,val,loss,1.1978300684576582
1595,cond_resnet_one_head,34,17,val,acc,0.6346
1596,cond_resnet_one_head,34,25,train,loss,0.25119029681967653
1597,cond_resnet_one_head,34,25,train,acc,0.90952
1598,cond_resnet_one_head,34,25,val,loss,1.3577980964806429
1599,cond_resnet_one_head,34,25,val,acc,0.6638
1600,cond_resnet_one_head,34,33,train,loss,0.11446438863863954
1601,cond_resnet_one_head,34,33,train,acc,0.9601
1602,cond_resnet_one_head,34,33,val,loss,1.545015325212175
1603,cond_resnet_one_head,34,33,val,acc,0.6855
1604,cond_resnet_one_head,34,41,train,loss,0.06630377339608871
1605,cond_resnet_one_head,34,41,train,acc,0.97652
1606,cond_resnet_one_head,34,41,val,loss,1.6806396785055755
1607,cond_resnet_one_head,34,41,val,acc,0.7008
1608,cond_resnet_one_head,34,49,train,loss,0.044706260401230366
1609,cond_resnet_one_head,34,49,train,acc,0.9844
1610,cond_resnet_one_head,34,49,val,loss,1.7713359765186432
1611,cond_resnet_one_head,34,49,val,acc,0.7135
1612,cond_resnet_one_head,34,57,train,loss,0.04128924833008927
1613,cond_resnet_one_head,34,57,train,acc,0.9867
1614,cond_resnet_one_head,34,57,val,loss,1.820305750628186
1615,cond_resnet_one_head,34,57,val,acc,0.7193
1616,cond_resnet_one_head,34,64,train,loss,0.036620603451501435
1617,cond_resnet_one_head,34,64,train,acc,0.98736
1618,cond_resnet_one_head,34,64,val,loss,1.8175081838468077
1619,cond_resnet_one_head,34,64,val,acc,0.7263
1620,cond_resnet_one_head,35,1,train,loss,1.9748555696224008
1621,cond_resnet_one_head,35,1,train,acc,0.2666
1622,cond_resnet_one_head,35,1,val,loss,1.9645552718715302
1623,cond_resnet_one_head,35,1,val,acc,0.2726
1624,cond_resnet_one_head,35,9,train,loss,1.0791523378828298
1625,cond_resnet_one_head,35,9,train,acc,0.61118
1626,cond_resnet_one_head,35,9,val,loss,1.2670425746091611
1627,cond_resnet_one_head,35,9,val,acc,0.5612
1628,cond_resnet_one_head,35,17,train,loss,0.5264677089422255
1629,cond_resnet_one_head,35,17,train,acc,0.80804
1630,cond_resnet_one_head,35,17,val,loss,1.2092940594739974
1631,cond_resnet_one_head,35,17,val,acc,0.6346
1632,cond_resnet_one_head,35,25,train,loss,0.25578726884311115
1633,cond_resnet_one_head,35,25,train,acc,0.90954
1634,cond_resnet_one_head,35,25,val,loss,1.3971994010506161
1635,cond_resnet_one_head,35,25,val,acc,0.6593
1636,cond_resnet_one_head,35,33,train,loss,0.1138227884800595
1637,cond_resnet_one_head,35,33,train,acc,0.96032
1638,cond_resnet_one_head,35,33,val,loss,1.5385081916098382
1639,cond_resnet_one_head,35,33,val,acc,0.6887
1640,cond_resnet_one_head,35,41,train,loss,0.0669628278012304
1641,cond_resnet_one_head,35,41,train,acc,0.97682
1642,cond_resnet_one_head,35,41,val,loss,1.6635441525726562
1643,cond_resnet_one_head,35,41,val,acc,0.7022
1644,cond_resnet_one_head,35,49,train,loss,0.04441489895705677
1645,cond_resnet_one_head,35,49,train,acc,0.9847
1646,cond_resnet_one_head,35,49,val,loss,1.7868434631141128
1647,cond_resnet_one_head,35,49,val,acc,0.7113
1648,cond_resnet_one_head,35,57,train,loss,0.041021090332993906
1649,cond_resnet_one_head,35,57,train,acc,0.986
1650,cond_resnet_one_head,35,57,val,loss,1.8423442202768507
1651,cond_resnet_one_head,35,57,val,acc,0.716
1652,cond_resnet_one_head,35,64,train,loss,0.0400889597024353
1653,cond_resnet_one_head,35,64,train,acc,0.9863
1654,cond_resnet_one_head,35,64,val,loss,1.8795664803996968
1655,cond_resnet_one_head,35,64,val,acc,0.7143
1656,cond_resnet_one_head,36,1,train,loss,1.9716825840418295
1657,cond_resnet_one_head,36,1,train,acc,0.26438
1658,cond_resnet_one_head,36,1,val,loss,1.960991991553337
1659,cond_resnet_one_head,36,1,val,acc,0.2761
1660,cond_resnet_one_head,36,9,train,loss,1.0884795495311317
1661,cond_resnet_one_head,36,9,train,acc,0.60988
1662,cond_resnet_one_head,36,9,val,loss,1.284645917688965
1663,cond_resnet_one_head,36,9,val,acc,0.5576
1664,cond_resnet_one_head,36,17,train,loss,0.5053817136475193
1665,cond_resnet_one_head,36,17,train,acc,0.81544
1666,cond_resnet_one_head,36,17,val,loss,1.2048328351822628
1667,cond_resnet_one_head,36,17,val,acc,0.6361
1668,cond_resnet_one_head,36,25,train,loss,0.23318068379217097
1669,cond_resnet_one_head,36,25,train,acc,0.91502
1670,cond_resnet_one_head,36,25,val,loss,1.411266190231226
1671,cond_resnet_one_head,36,25,val,acc,0.6654
1672,cond_resnet_one_head,36,33,train,loss,0.10519805194243141
1673,cond_resnet_one_head,36,33,train,acc,0.96268
1674,cond_resnet_one_head,36,33,val,loss,1.5777362828042096
1675,cond_resnet_one_head,36,33,val,acc,0.6915
1676,cond_resnet_one_head,36,41,train,loss,0.06159018542346023
1677,cond_resnet_one_head,36,41,train,acc,0.97856
1678,cond_resnet_one_head,36,41,val,loss,1.7133096988034096
1679,cond_resnet_one_head,36,41,val,acc,0.704
1680,cond_resnet_one_head,36,49,train,loss,0.04027103843441938
1681,cond_resnet_one_head,36,49,train,acc,0.98576
1682,cond_resnet_one_head,36,49,val,loss,1.803190166023886
1683,cond_resnet_one_head,36,49,val,acc,0.7143
1684,cond_resnet_one_head,36,57,train,loss,0.03609125569986496
1685,cond_resnet_one_head,36,57,train,acc,0.98716
1686,cond_resnet_one_head,36,57,val,loss,1.84987797820644
1687,cond_resnet_one_head,36,57,val,acc,0.7155
1688,cond_resnet_one_head,36,64,train,loss,0.03263986636446837
1689,cond_resnet_one_head,36,64,train,acc,0.98822
1690,cond_resnet_one_head,36,64,val,loss,1.8941893626929849
1691,cond_resnet_one_head,36,64,val,acc,0.7161
1692,cond_resnet_one_head,37,1,train,loss,1.9713328418219487
1693,cond_resnet_one_head,37,1,train,acc,0.27034
1694,cond_resnet_one_head,37,1,val,loss,1.9601588978129587
1695,cond_resnet_one_head,37,1,val,acc,0.2794
1696,cond_resnet_one_head,37,9,train,loss,1.0759623602528097
1697,cond_resnet_one_head,37,9,train,acc,0.61654
1698,cond_resnet_one_head,37,9,val,loss,1.2915772207223686
1699,cond_resnet_one_head,37,9,val,acc,0.5561
1700,cond_resnet_one_head,37,17,train,loss,0.5164368662535382
1701,cond_resnet_one_head,37,17,train,acc,0.81234
1702,cond_resnet_one_head,37,17,val,loss,1.2683485324975032
1703,cond_resnet_one_head,37,17,val,acc,0.6237
1704,cond_resnet_one_head,37,25,train,loss,0.23482052843703333
1705,cond_resnet_one_head,37,25,train,acc,0.91544
1706,cond_resnet_one_head,37,25,val,loss,1.4475938734734894
1707,cond_resnet_one_head,37,25,val,acc,0.6546
1708,cond_resnet_one_head,37,33,train,loss,0.112255032226691
1709,cond_resnet_one_head,37,33,train,acc,0.95936
1710,cond_resnet_one_head,37,33,val,loss,1.6589896069590453
1711,cond_resnet_one_head,37,33,val,acc,0.6765
1712,cond_resnet_one_head,37,41,train,loss,0.06506365159725355
1713,cond_resnet_one_head,37,41,train,acc,0.97724
1714,cond_resnet_one_head,37,41,val,loss,1.7918399655894868
1715,cond_resnet_one_head,37,41,val,acc,0.6882
1716,cond_resnet_one_head,37,49,train,loss,0.04532792915597848
1717,cond_resnet_one_head,37,49,train,acc,0.98452
1718,cond_resnet_one_head,37,49,val,loss,1.8802770619179792
1719,cond_resnet_one_head,37,49,val,acc,0.7034
1720,cond_resnet_one_head,37,57,train,loss,0.04204640902522707
1721,cond_resnet_one_head,37,57,train,acc,0.98524
1722,cond_resnet_one_head,37,57,val,loss,1.977733597633945
1723,cond_resnet_one_head,37,57,val,acc,0.705
1724,cond_resnet_one_head,37,64,train,loss,0.0361070210758574
1725,cond_resnet_one_head,37,64,train,acc,0.98736
1726,cond_resnet_one_head,37,64,val,loss,2.010446864708214
1727,cond_resnet_one_head,37,64,val,acc,0.7062
1728,cond_resnet_one_head,38,1,train,loss,1.9739582512689673
1729,cond_resnet_one_head,38,1,train,acc,0.26764
1730,cond_resnet_one_head,38,1,val,loss,1.9608868049208525
1731,cond_resnet_one_head,38,1,val,acc,0.2767
1732,cond_resnet_one_head,38,9,train,loss,1.0877370474588535
1733,cond_resnet_one_head,38,9,train,acc,0.61
1734,cond_resnet_one_head,38,9,val,loss,1.2914153705736635
1735,cond_resnet_one_head,38,9,val,acc,0.5578
1736,cond_resnet_one_head,38,17,train,loss,0.5346121918743528
1737,cond_resnet_one_head,38,17,train,acc,0.80526
1738,cond_resnet_one_head,38,17,val,loss,1.2388937830165694
1739,cond_resnet_one_head,38,17,val,acc,0.6354
1740,cond_resnet_one_head,38,25,train,loss,0.27130371607992504
1741,cond_resnet_one_head,38,25,train,acc,0.90236
1742,cond_resnet_one_head,38,25,val,loss,1.4643779066717548
1743,cond_resnet_one_head,38,25,val,acc,0.6551
1744,cond_resnet_one_head,38,33,train,loss,0.14340076355330283
1745,cond_resnet_one_head,38,33,train,acc,0.9495
1746,cond_resnet_one_head,38,33,val,loss,1.6704155487619388
1747,cond_resnet_one_head,38,33,val,acc,0.678
1748,cond_resnet_one_head,38,41,train,loss,0.09482146043728208
1749,cond_resnet_one_head,38,41,train,acc,0.96772
1750,cond_resnet_one_head,38,41,val,loss,1.8007206001858802
1751,cond_resnet_one_head,38,41,val,acc,0.6893
1752,cond_resnet_one_head,38,49,train,loss,0.06658183948953858
1753,cond_resnet_one_head,38,49,train,acc,0.97756
1754,cond_resnet_one_head,38,49,val,loss,1.8613456939436068
1755,cond_resnet_one_head,38,49,val,acc,0.7045
1756,cond_resnet_one_head,38,57,train,loss,0.0599082150601346
1757,cond_resnet_one_head,38,57,train,acc,0.97932
1758,cond_resnet_one_head,38,57,val,loss,1.9069720764828335
1759,cond_resnet_one_head,38,57,val,acc,0.7077
1760,cond_resnet_one_head,38,64,train,loss,0.05848573889542261
1761,cond_resnet_one_head,38,64,train,acc,0.97974
1762,cond_resnet_one_head,38,64,val,loss,1.9775664267266633
1763,cond_resnet_one_head,38,64,val,acc,0.7097
1764,cond_resnet_one_head,39,1,train,loss,1.9708376394208436
1765,cond_resnet_one_head,39,1,train,acc,0.26902
1766,cond_resnet_one_head,39,1,val,loss,1.9623057842254639
1767,cond_resnet_one_head,39,1,val,acc,0.2795
1768,cond_resnet_one_head,39,9,train,loss,1.0722843685266001
1769,cond_resnet_one_head,39,9,train,acc,0.6149
1770,cond_resnet_one_head,39,9,val,loss,1.2857010717604571
1771,cond_resnet_one_head,39,9,val,acc,0.5528
1772,cond_resnet_one_head,39,17,train,loss,0.49509689046065214
1773,cond_resnet_one_head,39,17,train,acc,0.81764
1774,cond_resnet_one_head,39,17,val,loss,1.2562008689922892
1775,cond_resnet_one_head,39,17,val,acc,0.6273
1776,cond_resnet_one_head,39,25,train,loss,0.22147438984335688
1777,cond_resnet_one_head,39,25,train,acc,0.91888
1778,cond_resnet_one_head,39,25,val,loss,1.465668986937043
1779,cond_resnet_one_head,39,25,val,acc,0.6529
1780,cond_resnet_one_head,39,33,train,loss,0.09393024686104653
1781,cond_resnet_one_head,39,33,train,acc,0.96662
1782,cond_resnet_one_head,39,33,val,loss,1.6476307317709467
1783,cond_resnet_one_head,39,33,val,acc,0.6802
1784,cond_resnet_one_head,39,41,train,loss,0.055718133075381905
1785,cond_resnet_one_head,39,41,train,acc,0.9796
1786,cond_resnet_one_head,39,41,val,loss,1.7767425228835672
1787,cond_resnet_one_head,39,41,val,acc,0.6971
1788,cond_resnet_one_head,39,49,train,loss,0.03417010548876782
1789,cond_resnet_one_head,39,49,train,acc,0.98796
1790,cond_resnet_one_head,39,49,val,loss,1.8704969753884966
1791,cond_resnet_one_head,39,49,val,acc,0.7138
1792,cond_resnet_one_head,39,57,train,loss,0.03384966876946123
1793,cond_resnet_one_head,39,57,train,acc,0.98812
1794,cond_resnet_one_head,39,57,val,loss,1.8974502401746762
1795,cond_resnet_one_head,39,57,val,acc,0.7165
1796,cond_resnet_one_head,39,64,train,loss,0.030855350407196835
1797,cond_resnet_one_head,39,64,train,acc,0.989
1798,cond_resnet_one_head,39,64,val,loss,1.917750172933955
1799,cond_resnet_one_head,39,64,val,acc,0.7199
1800,cond_resnet_one_head,40,1,train,loss,1.9677646657085175
1801,cond_resnet_one_head,40,1,train,acc,0.27104
1802,cond_resnet_one_head,40,1,val,loss,1.9577818615421367
1803,cond_resnet_one_head,40,1,val,acc,0.2815
1804,cond_resnet_one_head,40,9,train,loss,1.0702537701410406
1805,cond_resnet_one_head,40,9,train,acc,0.61628
1806,cond_resnet_one_head,40,9,val,loss,1.2874582550328248
1807,cond_resnet_one_head,40,9,val,acc,0.5538
1808,cond_resnet_one_head,40,17,train,loss,0.4921032954055025
1809,cond_resnet_one_head,40,17,train,acc,0.8207
1810,cond_resnet_one_head,40,17,val,loss,1.2623976529783505
1811,cond_resnet_one_head,40,17,val,acc,0.6312
1812,cond_resnet_one_head,40,25,train,loss,0.22294101810744962
1813,cond_resnet_one_head,40,25,train,acc,0.9202
1814,cond_resnet_one_head,40,25,val,loss,1.4744387770154674
1815,cond_resnet_one_head,40,25,val,acc,0.6647
1816,cond_resnet_one_head,40,33,train,loss,0.1027451311500119
1817,cond_resnet_one_head,40,33,train,acc,0.96382
1818,cond_resnet_one_head,40,33,val,loss,1.6846497047478985
1819,cond_resnet_one_head,40,33,val,acc,0.6847
1820,cond_resnet_one_head,40,41,train,loss,0.06186412645669421
1821,cond_resnet_one_head,40,41,train,acc,0.97852
1822,cond_resnet_one_head,40,41,val,loss,1.826436654777284
